Course ID,Course Full Name,summary,summary_lower,parsed_duration_hours,duration_parse_confidence,parsed_prerequisite_text,mapped_prerequisite_course_id,prerequisite_map_note,parsed_grade_hint,parsed_audience_text
15136,NTT DATA Services All Hands Call Recordings 2023,"<p dir=""ltr"" style=""text-align: left;""><h4>Recordings of company All Hands Calls for 2023 will be posted to this page.&nbsp;</h4><h4>Sixty minutes of training credit will be awarded to those who view a meeting.<br></h4><h4>Employees must listen to 65% of the recording to receive credit.</h4><br></p>","<p dir=""ltr"" style=""text-align: left;""><h4>recordings of company all hands calls for 2023 will be posted to this page.&nbsp;</h4><h4>sixty minutes of training credit will be awarded to those who view a meeting.<br></h4><h4>employees must listen to 65% of the recording to receive credit.</h4><br></p>",2.0,0.2,,,,,
15137,UB-04 Form,,,2.0,0.2,,,,,
15139,CDTS Perseus,,,2.0,0.2,,,,,
15140,Hot Topic: Digital Offering Content Repository,,,2.0,0.2,,,,,
15141,PMT UOP GDM – Part 1 ,,,2.0,0.2,,,,,
15142,PMT UOP GDM – Part 2 ,,,2.0,0.2,,,,,
15145,Foundational Skills,,,2.0,0.2,,,,,
15146,Thought Machine Lunch and Learn,,,2.0,0.2,,,,,
15147,Hot Topic: Hybrid Infrastructure Managed Services and Network-as-a-Service,,,2.0,0.2,,,,,
15148,Application set up,,,2.0,0.2,,,,,
15149,Knowledge Transition,,,2.0,0.2,,,,,
15150,BMW NJ Onboarding ,,,2.0,0.2,,,,,
15151,Operation Manuals,,,2.0,0.2,,,,,
15152,BMW CA Onboarding process,,,2.0,0.2,,,,,
15153,Azure Services (option 1),,,2.0,0.2,,,,,
15154,Supporting Skills,,,2.0,0.2,,,,,
15155,Technology Skills,,,2.0,0.2,,,,,
15156,ServiceNow,,,2.0,0.2,,,,,
15157,Hot Topic: Industry Consulting and Advisory (Mfg and Provider),,,2.0,0.2,,,,,
15158,Leadership Development,"<p dir=""ltr"" style=""text-align: left;"">Leadership  Development<br></p>","<p dir=""ltr"" style=""text-align: left;"">leadership  development<br></p>",2.0,0.2,,,,,
15160,Hot Topic: Cloud Transformation & Hybrid Infrastructure Managed Services,,,2.0,0.2,,,,,
15161,Teamcenter User Interface (Basics) - Gold Standard PLM,,,2.0,0.2,,,,,
15163,US Benefits,,,2.0,0.2,,,,,
15164,Global Onboarding Toolkit Overview,,,2.0,0.2,,,,,
15165,Hot Topic: Application Management Services | Combined Portfolio,,,2.0,0.2,,,,,
15166,SAP,,,2.0,0.2,,,,,
15167,redhat,,,2.0,0.2,,,,,
15168,IBM,,,2.0,0.2,,,,,
15169,Hot Topic: Digital Workplace Services | Combined Portfolio,,,2.0,0.2,,,,,
15170,Talent Development presents: Did you know and Top five,"<p dir=""ltr"" style=""text-align: left;"">Short Video Series Explaining systems and processes used by NTT DATA Americas.</p>","<p dir=""ltr"" style=""text-align: left;"">short video series explaining systems and processes used by ntt data americas.</p>",2.0,0.2,,,,,
15172,Hot Topic: Public Cloud (Transformation) & Multi-Cloud (Private Cloud Management),,,2.0,0.2,,,,,
15173,Hot Topic: Empowering our Client's Data-Driven Enterprise with the Data & Intelligence Value Stream & Offering,,,2.0,0.2,,,,,
15174,Edge,,,2.0,0.2,,,,,
15175,Multi-Cloud as a Service,,,2.0,0.2,,,,,
15176,BPS & BPaaS,,,2.0,0.2,,,,,
15177,Public Sector Delivery of Services,"<p dir=""ltr"" style=""text-align: left;"">The delivery of services to our clients is critical to the success of our business. In recognition of this, and in support of Public Sector's commitment to career growth and development, we are developing this training site specifically tailored for managers leading our account teams.&nbsp;<br></p>","<p dir=""ltr"" style=""text-align: left;"">the delivery of services to our clients is critical to the success of our business. in recognition of this, and in support of public sector's commitment to career growth and development, we are developing this training site specifically tailored for managers leading our account teams.&nbsp;<br></p>",2.0,0.2,,,,,
15178,Advancing Leaders Program FY23- India (Including EMEA & APAC) Cohort,"<p dir=""ltr"" style=""text-align: left;""><h4><b><span lang=""EN-US"">Summary:<br></span></b><span lang=""EN-US"">Advancing Leaders Program is nine-month high-potential leadership development program running annually. Currently, cohorts are organized in North America and India (Including EMEA &amp; APAC).<br></span><span lang=""EN"">Welcome to the Advancing Leaders Program course. This course will track the required elements of the program. Assignment dates will depend on your assigned cohort. Please refer to communications from your cohort program managers.<br></span><span lang=""EN"">Participation in this program grants you access to the Leadership Development Program powered by MIT SMR. Percipio is integrated with the NTT DATA CATALYS system. Look for the Percipio logo in the CATALYS links to identify the external content.<br></span><span lang=""EN""><b><span lang=""EN-US""><br></span></b></span></h4><h4><span lang=""EN""><b><span lang=""EN-US"">Learning Objectives:<br></span></b></span><span lang=""EN"">At the end of the program you will learn about:</span></h4><h4><ul><li>Develop leadership skills and capabilities in alignment with NTT DATA’s mission, vision and values.</li><li><span lang=""EN""><span lang=""EN-US"">Develop a pool of high-potential leadership candidates, capable of taking on responsibilities at the next level.</span></span></li><li>Facilitate growth and development from within.</li><li><span lang=""EN""><span lang=""EN-US"">Serve as a foundation for leadership growth and development of NTT DATA leadership competencies.</span></span></li></ul></h4><br></p>","<p dir=""ltr"" style=""text-align: left;""><h4><b><span lang=""en-us"">summary:<br></span></b><span lang=""en-us"">advancing leaders program is nine-month high-potential leadership development program running annually. currently, cohorts are organized in north america and india (including emea &amp; apac).<br></span><span lang=""en"">welcome to the advancing leaders program course. this course will track the required elements of the program. assignment dates will depend on your assigned cohort. please refer to communications from your cohort program managers.<br></span><span lang=""en"">participation in this program grants you access to the leadership development program powered by mit smr. percipio is integrated with the ntt data catalys system. look for the percipio logo in the catalys links to identify the external content.<br></span><span lang=""en""><b><span lang=""en-us""><br></span></b></span></h4><h4><span lang=""en""><b><span lang=""en-us"">learning objectives:<br></span></b></span><span lang=""en"">at the end of the program you will learn about:</span></h4><h4><ul><li>develop leadership skills and capabilities in alignment with ntt data’s mission, vision and values.</li><li><span lang=""en""><span lang=""en-us"">develop a pool of high-potential leadership candidates, capable of taking on responsibilities at the next level.</span></span></li><li>facilitate growth and development from within.</li><li><span lang=""en""><span lang=""en-us"">serve as a foundation for leadership growth and development of ntt data leadership competencies.</span></span></li></ul></h4><br></p>",2.0,0.2,,,,,
15179,Hot Topic: Leveraging AI Tools and Partnerships to Improve Application Development Quality and Productivity,,,2.0,0.2,,,,,
15180,Sales OnRamp ServiceNow,,,2.0,0.2,,,,,
15181,Time Off Program (US),,,2.0,0.2,,,,,
15182,NEO - Payroll and Direct Deposit (US),,,2.0,0.2,,,,,
15183,Hot Topic: Streamlining Software Delivery Processes: Empowering Customers to Do More with Less,,,2.0,0.2,,,,,
15184,NEO Infrastructure (Canada),,,2.0,0.2,,,,,
15186,Hot Topic: Digital Evolution Client Priorities - Data-Driven Enterprise,,,2.0,0.2,,,,,
15187,Hot Topic: NTTs Smart Management Platform and Smart Solutions,,,2.0,0.2,,,,,
15188,"Hot Topic: Medical IOT Security - See it, Manage it, Secure it - Addressing the Security Challenges of Healthcare Technology",,,2.0,0.2,,,,,
15190,CMS 1500 Claim Form,,,2.0,0.2,,,,,
15191,Every Act Matters,,,2.0,0.2,,,,,
15192,The Sales Desk,,,2.0,0.2,,,,,
15193,Provider Healthcare Academy,,,2.0,0.2,,,,,
15194,Hot Topic: Metrics Management for Value Added Sales and Enhanced Customer Satisfaction,,,2.0,0.2,,,,,
15196,FY2023 - Employee Relations Training,,,2.0,0.2,,,,,
15197,BPS_Monthly Healthcare Foundation Content (FC) Refresher,,,2.0,0.2,,,,,
15198,Federal - Service Contract Labor Standards,,,2.0,0.2,,,,,
15199,Advanced Project Management Workshop – How to Manage Project Schedule using Microsoft Project ,,,2.0,0.2,,,,,
15200,Behavioral Health Definitions,,,2.0,0.2,,,,,
15202,LAPOne - 3: Communication 🟢,"<p dir=""ltr"" style=""text-align: left;"">This is section 3 of 3 for LAPOne, to enroll in the current section click here:&nbsp;<a href=""https://catalys.portal.nttdataservices.com/course/view.php?id=15021"">Course: LAPOne (nttdataservices.com)</a></p>","<p dir=""ltr"" style=""text-align: left;"">this is section 3 of 3 for lapone, to enroll in the current section click here:&nbsp;<a href=""https://catalys.portal.nttdataservices.com/course/view.php?id=15021"">course: lapone (nttdataservices.com)</a></p>",2.0,0.2,,,,,
15203,LAPOne - 2: People Skills 🟢,"<p dir=""ltr"" style=""text-align: left;"">This is section 2 of 3 for LAPOne, to enroll in the current section click here:&nbsp;<a href=""https://catalys.portal.nttdataservices.com/course/view.php?id=15021"">Course: LAPOne (nttdataservices.com)</a></p>","<p dir=""ltr"" style=""text-align: left;"">this is section 2 of 3 for lapone, to enroll in the current section click here:&nbsp;<a href=""https://catalys.portal.nttdataservices.com/course/view.php?id=15021"">course: lapone (nttdataservices.com)</a></p>",2.0,0.2,,,,,
15204,Oracle Advance Licensing Concepts – Part 1 (OVM & VMware Virtualization),"<p dir=""ltr"" style=""text-align: left;"">Summary:</p><p dir=""ltr"" style=""text-align: left;"">General understanding of Oracle  licensing concepts on various virtualization platforms.<br></p>","<p dir=""ltr"" style=""text-align: left;"">summary:</p><p dir=""ltr"" style=""text-align: left;"">general understanding of oracle  licensing concepts on various virtualization platforms.<br></p>",2.0,0.2,,,,,
15205,Field Services Leadership Training Course,"<p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 0.9375rem;""><strong>Course Name</strong>: Field       Services Leadership Training Course</span><br>      </p><ul type=""disc"">      </ul>        <span style=""font-size: 0.9375rem;""><strong>Course       description</strong>: This course covers the essential roles and responsibilities       that are required of every leader in Field Services. It aims to provide       guidance and also a look into the day-to-day.&nbsp;&nbsp;</span>  <p dir=""ltr"" style=""text-align: left;""><br><span style=""font-size: 0.9375rem;""><strong>Open to All       or not</strong>: Open through Registration</span><br>      </p><ul type=""disc"">      </ul><br><p></p>","<p dir=""ltr"" style=""text-align: left;""><span style=""font-size: 0.9375rem;""><strong>course name</strong>: field       services leadership training course</span><br>      </p><ul type=""disc"">      </ul>        <span style=""font-size: 0.9375rem;""><strong>course       description</strong>: this course covers the essential roles and responsibilities       that are required of every leader in field services. it aims to provide       guidance and also a look into the day-to-day.&nbsp;&nbsp;</span>  <p dir=""ltr"" style=""text-align: left;""><br><span style=""font-size: 0.9375rem;""><strong>open to all       or not</strong>: open through registration</span><br>      </p><ul type=""disc"">      </ul><br><p></p>",2.0,0.2,,,,,
15206,Lumico General Quiz 2,"<p dir=""ltr"" style=""text-align: left;"">This course assesses your general process knowledge across all Lumico Litmus quiz categories.<br></p>","<p dir=""ltr"" style=""text-align: left;"">this course assesses your general process knowledge across all lumico litmus quiz categories.<br></p>",2.0,0.2,,,,,
15207,Lumico General Quiz,"<p dir=""ltr"" style=""text-align: left;"">This quiz assesses your general process knowledge across all Lumico Litmus quiz categories.<br></p>","<p dir=""ltr"" style=""text-align: left;"">this quiz assesses your general process knowledge across all lumico litmus quiz categories.<br></p>",2.0,0.2,,,,,
15208,UMR General Quiz 2,"<p dir=""ltr"" style=""text-align: left;"">This Course assesses your general process knowledge across all UMR Litmus quiz categories.<br></p>","<p dir=""ltr"" style=""text-align: left;"">this course assesses your general process knowledge across all umr litmus quiz categories.<br></p>",2.0,0.2,,,,,
